pair_id,real_video,fake_video,face_source_id,real_frames_path,fake_frames_path,real_num_frames,fake_num_frames,real_drive,fake_drive,real_status,fake_status,both_complete
151,id7_0005,id11_id7_0005,11,H:\Celeb-real FRAMES\id7_0005,J:\DF\FR\Celeb-synthesis FRAMES\id11_id7_0005,161,327,H:,J:,complete,complete,yes
152,id7_0006,id11_id7_0006,11,H:\Celeb-real FRAMES\id7_0006,J:\DF\FR\Celeb-synthesis FRAMES\id11_id7_0006,214,316,H:,J:,complete,complete,yes
153,id7_0007,id11_id7_0007,11,H:\Celeb-real FRAMES\id7_0007,J:\DF\FR\Celeb-synthesis FRAMES\id11_id7_0007,415,320,H:,J:,complete,complete,yes
154,id7_0008,id11_id7_0008,11,H:\Celeb-real FRAMES\id7_0008,J:\DF\FR\Celeb-synthesis FRAMES\id11_id7_0008,291,371,H:,J:,complete,complete,yes
155,id7_0009,id11_id7_0009,11,H:\Celeb-real FRAMES\id7_0009,J:\DF\FR\Celeb-synthesis FRAMES\id11_id7_0009,458,397,H:,J:,complete,complete,yes
156,id10_0001,id12_id10_0001,12,H:\Celeb-real FRAMES\id10_0001,J:\DF\FR\Celeb-synthesis FRAMES\id12_id10_0001,145,398,H:,J:,complete,complete,yes
157,id10_0002,id12_id10_0002,12,H:\Celeb-real FRAMES\id10_0002,J:\DF\FR\Celeb-synthesis FRAMES\id12_id10_0002,322,364,H:,J:,complete,complete,yes
158,id10_0004,id12_id10_0004,12,H:\Celeb-real FRAMES\id10_0004,J:\DF\FR\Celeb-synthesis FRAMES\id12_id10_0004,517,339,H:,J:,complete,complete,yes
159,id10_0005,id12_id10_0005,12,H:\Celeb-real FRAMES\id10_0005,J:\DF\FR\Celeb-synthesis FRAMES\id12_id10_0005,318,314,H:,J:,complete,complete,yes
160,id10_0006,id12_id10_0006,12,H:\Celeb-real FRAMES\id10_0006,J:\DF\FR\Celeb-synthesis FRAMES\id12_id10_0006,172,308,H:,J:,complete,complete,yes
161,id7_0000,id12_id7_0000,12,H:\Celeb-real FRAMES\id7_0000,J:\DF\FR\Celeb-synthesis FRAMES\id12_id7_0000,280,376,H:,J:,complete,complete,yes
162,id7_0001,id12_id7_0001,12,H:\Celeb-real FRAMES\id7_0001,J:\DF\FR\Celeb-synthesis FRAMES\id12_id7_0001,295,398,H:,J:,complete,complete,yes
163,id7_0002,id12_id7_0002,12,H:\Celeb-real FRAMES\id7_0002,J:\DF\FR\Celeb-synthesis FRAMES\id12_id7_0002,270,364,H:,J:,complete,complete,yes
164,id7_0004,id12_id7_0004,12,H:\Celeb-real FRAMES\id7_0004,J:\DF\FR\Celeb-synthesis FRAMES\id12_id7_0004,740,339,H:,J:,complete,complete,yes
165,id7_0005,id12_id7_0005,12,H:\Celeb-real FRAMES\id7_0005,J:\DF\FR\Celeb-synthesis FRAMES\id12_id7_0005,161,314,H:,J:,complete,complete,yes
166,id7_0006,id12_id7_0006,12,H:\Celeb-real FRAMES\id7_0006,J:\DF\FR\Celeb-synthesis FRAMES\id12_id7_0006,214,308,H:,J:,complete,complete,yes
167,id10_0000,id13_id10_0000,13,H:\Celeb-real FRAMES\id10_0000,J:\DF\FR\Celeb-synthesis FRAMES\id13_id10_0000,239,327,H:,J:,complete,complete,yes
168,id10_0001,id13_id10_0001,13,H:\Celeb-real FRAMES\id10_0001,J:\DF\FR\Celeb-synthesis FRAMES\id13_id10_0001,145,349,H:,J:,complete,complete,yes
169,id10_0003,id13_id10_0003,13,H:\Celeb-real FRAMES\id10_0003,J:\DF\FR\Celeb-synthesis FRAMES\id13_id10_0003,351,340,H:,J:,complete,complete,yes
170,id10_0004,id13_id10_0004,13,H:\Celeb-real FRAMES\id10_0004,J:\DF\FR\Celeb-synthesis FRAMES\id13_id10_0004,517,352,H:,J:,complete,complete,yes
171,id10_0005,id13_id10_0005,13,H:\Celeb-real FRAMES\id10_0005,J:\DF\FR\Celeb-synthesis FRAMES\id13_id10_0005,318,309,H:,J:,complete,complete,yes
172,id10_0007,id13_id10_0007,13,H:\Celeb-real FRAMES\id10_0007,J:\DF\FR\Celeb-synthesis FRAMES\id13_id10_0007,502,452,H:,J:,complete,complete,yes
173,id10_0008,id13_id10_0008,13,H:\Celeb-real FRAMES\id10_0008,J:\DF\FR\Celeb-synthesis FRAMES\id13_id10_0008,380,459,H:,J:,complete,complete,yes
174,id7_0000,id13_id7_0000,13,H:\Celeb-real FRAMES\id7_0000,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0000,280,327,H:,J:,complete,complete,yes
175,id7_0001,id13_id7_0001,13,H:\Celeb-real FRAMES\id7_0001,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0001,295,349,H:,J:,complete,complete,yes
176,id7_0002,id13_id7_0002,13,H:\Celeb-real FRAMES\id7_0002,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0002,270,400,H:,J:,complete,complete,yes
177,id7_0003,id13_id7_0003,13,H:\Celeb-real FRAMES\id7_0003,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0003,555,340,H:,J:,complete,complete,yes
178,id7_0004,id13_id7_0004,13,H:\Celeb-real FRAMES\id7_0004,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0004,740,352,H:,J:,complete,complete,yes
179,id7_0005,id13_id7_0005,13,H:\Celeb-real FRAMES\id7_0005,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0005,161,309,H:,J:,complete,complete,yes
180,id7_0007,id13_id7_0007,13,H:\Celeb-real FRAMES\id7_0007,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0007,415,452,H:,J:,complete,complete,yes
181,id7_0008,id13_id7_0008,13,H:\Celeb-real FRAMES\id7_0008,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0008,291,459,H:,J:,complete,complete,yes
182,id7_0009,id13_id7_0009,13,H:\Celeb-real FRAMES\id7_0009,J:\DF\FR\Celeb-synthesis FRAMES\id13_id7_0009,458,435,H:,J:,complete,complete,yes
183,id0_0000,id16_id0_0000,16,H:\Celeb-real FRAMES\id0_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0000,469,317,H:,J:,complete,complete,yes
184,id0_0001,id16_id0_0001,16,H:\Celeb-real FRAMES\id0_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0001,303,316,H:,J:,complete,complete,yes
185,id0_0002,id16_id0_0002,16,H:\Celeb-real FRAMES\id0_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0002,350,363,H:,J:,complete,complete,yes
186,id0_0003,id16_id0_0003,16,H:\Celeb-real FRAMES\id0_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0003,529,303,H:,J:,complete,complete,yes
187,id0_0004,id16_id0_0004,16,H:\Celeb-real FRAMES\id0_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0004,246,410,H:,J:,complete,complete,yes
188,id0_0005,id16_id0_0005,16,H:\Celeb-real FRAMES\id0_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0005,459,345,H:,J:,complete,complete,yes
189,id0_0006,id16_id0_0006,16,H:\Celeb-real FRAMES\id0_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0006,534,224,H:,J:,complete,complete,yes
190,id0_0007,id16_id0_0007,16,H:\Celeb-real FRAMES\id0_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0007,479,284,H:,J:,complete,complete,yes
191,id0_0009,id16_id0_0009,16,H:\Celeb-real FRAMES\id0_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id0_0009,520,315,H:,J:,complete,complete,yes
192,id17_0000,id16_id17_0000,16,H:\Celeb-real FRAMES\id17_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0000,305,317,H:,J:,complete,complete,yes
193,id17_0001,id16_id17_0001,16,H:\Celeb-real FRAMES\id17_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0001,315,316,H:,J:,complete,complete,yes
194,id17_0002,id16_id17_0002,16,H:\Celeb-real FRAMES\id17_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0002,334,363,H:,J:,complete,complete,yes
195,id17_0003,id16_id17_0003,16,H:\Celeb-real FRAMES\id17_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0003,247,303,H:,J:,complete,complete,yes
196,id17_0004,id16_id17_0004,16,H:\Celeb-real FRAMES\id17_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0004,306,410,H:,J:,complete,complete,yes
197,id17_0005,id16_id17_0005,16,H:\Celeb-real FRAMES\id17_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0005,312,345,H:,J:,complete,complete,yes
198,id17_0006,id16_id17_0006,16,H:\Celeb-real FRAMES\id17_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0006,201,224,H:,J:,complete,complete,yes
199,id17_0007,id16_id17_0007,16,H:\Celeb-real FRAMES\id17_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0007,274,284,H:,J:,complete,complete,yes
200,id17_0009,id16_id17_0009,16,H:\Celeb-real FRAMES\id17_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id17_0009,298,315,H:,J:,complete,complete,yes
201,id1_0000,id16_id1_0000,16,H:\Celeb-real FRAMES\id1_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0000,371,317,H:,J:,complete,complete,yes
202,id1_0001,id16_id1_0001,16,H:\Celeb-real FRAMES\id1_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0001,276,316,H:,J:,complete,complete,yes
203,id1_0002,id16_id1_0002,16,H:\Celeb-real FRAMES\id1_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0002,400,363,H:,J:,complete,complete,yes
204,id1_0003,id16_id1_0003,16,H:\Celeb-real FRAMES\id1_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0003,451,303,H:,J:,complete,complete,yes
205,id1_0004,id16_id1_0004,16,H:\Celeb-real FRAMES\id1_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0004,409,410,H:,J:,complete,complete,yes
206,id1_0005,id16_id1_0005,16,H:\Celeb-real FRAMES\id1_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0005,422,345,H:,J:,complete,complete,yes
207,id1_0006,id16_id1_0006,16,H:\Celeb-real FRAMES\id1_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0006,505,224,H:,J:,complete,complete,yes
208,id1_0007,id16_id1_0007,16,H:\Celeb-real FRAMES\id1_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0007,328,284,H:,J:,complete,complete,yes
209,id1_0009,id16_id1_0009,16,H:\Celeb-real FRAMES\id1_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id1_0009,412,315,H:,J:,complete,complete,yes
210,id20_0000,id16_id20_0000,16,H:\Celeb-real FRAMES\id20_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0000,315,317,H:,J:,complete,complete,yes
211,id20_0001,id16_id20_0001,16,H:\Celeb-real FRAMES\id20_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0001,306,316,H:,J:,complete,complete,yes
212,id20_0002,id16_id20_0002,16,H:\Celeb-real FRAMES\id20_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0002,311,363,H:,J:,complete,complete,yes
213,id20_0003,id16_id20_0003,16,H:\Celeb-real FRAMES\id20_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0003,337,303,H:,J:,complete,complete,yes
214,id20_0004,id16_id20_0004,16,H:\Celeb-real FRAMES\id20_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0004,325,410,H:,J:,complete,complete,yes
215,id20_0005,id16_id20_0005,16,H:\Celeb-real FRAMES\id20_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0005,324,345,H:,J:,complete,complete,yes
216,id20_0006,id16_id20_0006,16,H:\Celeb-real FRAMES\id20_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0006,328,224,H:,J:,complete,complete,yes
217,id20_0007,id16_id20_0007,16,H:\Celeb-real FRAMES\id20_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0007,347,284,H:,J:,complete,complete,yes
218,id20_0009,id16_id20_0009,16,H:\Celeb-real FRAMES\id20_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id20_0009,334,315,H:,J:,complete,complete,yes
219,id21_0000,id16_id21_0000,16,H:\Celeb-real FRAMES\id21_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0000,234,317,H:,J:,complete,complete,yes
220,id21_0001,id16_id21_0001,16,H:\Celeb-real FRAMES\id21_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0001,262,316,H:,J:,complete,complete,yes
221,id21_0002,id16_id21_0002,16,H:\Celeb-real FRAMES\id21_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0002,334,363,H:,J:,complete,complete,yes
222,id21_0003,id16_id21_0003,16,H:\Celeb-real FRAMES\id21_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0003,178,303,H:,J:,complete,complete,yes
223,id21_0004,id16_id21_0004,16,H:\Celeb-real FRAMES\id21_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0004,225,410,H:,J:,complete,complete,yes
224,id21_0005,id16_id21_0005,16,H:\Celeb-real FRAMES\id21_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0005,165,345,H:,J:,complete,complete,yes
225,id21_0006,id16_id21_0006,16,H:\Celeb-real FRAMES\id21_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0006,359,224,H:,J:,complete,complete,yes
226,id21_0007,id16_id21_0007,16,H:\Celeb-real FRAMES\id21_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0007,317,284,H:,J:,complete,complete,yes
227,id21_0009,id16_id21_0009,16,H:\Celeb-real FRAMES\id21_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id21_0009,319,315,H:,J:,complete,complete,yes
228,id23_0000,id16_id23_0000,16,H:\Celeb-real FRAMES\id23_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id23_0000,318,317,H:,J:,complete,complete,yes
229,id23_0001,id16_id23_0001,16,H:\Celeb-real FRAMES\id23_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id23_0001,309,316,H:,J:,complete,complete,yes
230,id23_0002,id16_id23_0002,16,H:\Celeb-real FRAMES\id23_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id23_0002,319,363,H:,J:,complete,complete,yes
231,id23_0003,id16_id23_0003,16,H:\Celeb-real FRAMES\id23_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id23_0003,186,303,H:,J:,complete,complete,yes
232,id23_0004,id16_id23_0004,16,H:\Celeb-real FRAMES\id23_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id23_0004,307,410,H:,J:,complete,complete,yes
233,id23_0005,id16_id23_0005,16,H:\Celeb-real FRAMES\id23_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id23_0005,308,345,H:,J:,complete,complete,yes
234,id23_0006,id16_id23_0006,16,H:\Celeb-real FRAMES\id23_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id23_0006,314,224,H:,J:,complete,complete,yes
235,id23_0009,id16_id23_0009,16,H:\Celeb-real FRAMES\id23_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id23_0009,316,315,H:,J:,complete,complete,yes
236,id26_0000,id16_id26_0000,16,H:\Celeb-real FRAMES\id26_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0000,327,317,H:,J:,complete,complete,yes
237,id26_0001,id16_id26_0001,16,H:\Celeb-real FRAMES\id26_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0001,320,316,H:,J:,complete,complete,yes
238,id26_0002,id16_id26_0002,16,H:\Celeb-real FRAMES\id26_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0002,322,363,H:,J:,complete,complete,yes
239,id26_0003,id16_id26_0003,16,H:\Celeb-real FRAMES\id26_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0003,249,303,H:,J:,complete,complete,yes
240,id26_0004,id16_id26_0004,16,H:\Celeb-real FRAMES\id26_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0004,350,410,H:,J:,complete,complete,yes
241,id26_0005,id16_id26_0005,16,H:\Celeb-real FRAMES\id26_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0005,336,345,H:,J:,complete,complete,yes
242,id26_0006,id16_id26_0006,16,H:\Celeb-real FRAMES\id26_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0006,307,224,H:,J:,complete,complete,yes
243,id26_0007,id16_id26_0007,16,H:\Celeb-real FRAMES\id26_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0007,338,284,H:,J:,complete,complete,yes
244,id26_0009,id16_id26_0009,16,H:\Celeb-real FRAMES\id26_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id26_0009,334,315,H:,J:,complete,complete,yes
245,id28_0000,id16_id28_0000,16,H:\Celeb-real FRAMES\id28_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0000,330,317,H:,J:,complete,complete,yes
246,id28_0001,id16_id28_0001,16,H:\Celeb-real FRAMES\id28_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0001,333,316,H:,J:,complete,complete,yes
247,id28_0002,id16_id28_0002,16,H:\Celeb-real FRAMES\id28_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0002,310,363,H:,J:,complete,complete,yes
248,id28_0003,id16_id28_0003,16,H:\Celeb-real FRAMES\id28_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0003,332,303,H:,J:,complete,complete,yes
249,id28_0004,id16_id28_0004,16,H:\Celeb-real FRAMES\id28_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0004,311,410,H:,J:,complete,complete,yes
250,id28_0005,id16_id28_0005,16,H:\Celeb-real FRAMES\id28_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0005,332,345,H:,J:,complete,complete,yes
251,id28_0006,id16_id28_0006,16,H:\Celeb-real FRAMES\id28_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0006,323,224,H:,J:,complete,complete,yes
252,id28_0007,id16_id28_0007,16,H:\Celeb-real FRAMES\id28_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0007,301,284,H:,J:,complete,complete,yes
253,id28_0009,id16_id28_0009,16,H:\Celeb-real FRAMES\id28_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id28_0009,331,315,H:,J:,complete,complete,yes
254,id2_0000,id16_id2_0000,16,H:\Celeb-real FRAMES\id2_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0000,445,317,H:,J:,complete,complete,yes
255,id2_0001,id16_id2_0001,16,H:\Celeb-real FRAMES\id2_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0001,376,316,H:,J:,complete,complete,yes
256,id2_0002,id16_id2_0002,16,H:\Celeb-real FRAMES\id2_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0002,361,363,H:,J:,complete,complete,yes
257,id2_0003,id16_id2_0003,16,H:\Celeb-real FRAMES\id2_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0003,383,303,H:,J:,complete,complete,yes
258,id2_0004,id16_id2_0004,16,H:\Celeb-real FRAMES\id2_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0004,425,410,H:,J:,complete,complete,yes
259,id2_0005,id16_id2_0005,16,H:\Celeb-real FRAMES\id2_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0005,307,345,H:,J:,complete,complete,yes
260,id2_0006,id16_id2_0006,16,H:\Celeb-real FRAMES\id2_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0006,380,224,H:,J:,complete,complete,yes
261,id2_0007,id16_id2_0007,16,H:\Celeb-real FRAMES\id2_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0007,470,284,H:,J:,complete,complete,yes
262,id2_0009,id16_id2_0009,16,H:\Celeb-real FRAMES\id2_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id2_0009,322,315,H:,J:,complete,complete,yes
263,id30_0000,id16_id30_0000,16,H:\Celeb-real FRAMES\id30_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id30_0000,504,317,H:,J:,complete,complete,yes
264,id30_0001,id16_id30_0001,16,H:\Celeb-real FRAMES\id30_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id30_0001,451,316,H:,J:,complete,complete,yes
265,id30_0002,id16_id30_0002,16,H:\Celeb-real FRAMES\id30_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id30_0002,465,363,H:,J:,complete,complete,yes
266,id30_0003,id16_id30_0003,16,H:\Celeb-real FRAMES\id30_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id30_0003,470,303,H:,J:,complete,complete,yes
267,id30_0005,id16_id30_0005,16,H:\Celeb-real FRAMES\id30_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id30_0005,448,345,H:,J:,complete,complete,yes
268,id30_0006,id16_id30_0006,16,H:\Celeb-real FRAMES\id30_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id30_0006,366,224,H:,J:,complete,complete,yes
269,id30_0007,id16_id30_0007,16,H:\Celeb-real FRAMES\id30_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id30_0007,456,284,H:,J:,complete,complete,yes
270,id30_0009,id16_id30_0009,16,H:\Celeb-real FRAMES\id30_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id30_0009,479,315,H:,J:,complete,complete,yes
271,id31_0000,id16_id31_0000,16,H:\Celeb-real FRAMES\id31_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id31_0000,423,317,H:,J:,complete,complete,yes
272,id31_0001,id16_id31_0001,16,H:\Celeb-real FRAMES\id31_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id31_0001,369,316,H:,J:,complete,complete,yes
273,id31_0002,id16_id31_0002,16,H:\Celeb-real FRAMES\id31_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id31_0002,485,363,H:,J:,complete,complete,yes
274,id31_0003,id16_id31_0003,16,H:\Celeb-real FRAMES\id31_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id31_0003,467,303,H:,J:,complete,complete,yes
275,id31_0006,id16_id31_0006,16,H:\Celeb-real FRAMES\id31_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id31_0006,365,224,H:,J:,complete,complete,yes
276,id31_0007,id16_id31_0007,16,H:\Celeb-real FRAMES\id31_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id31_0007,455,284,H:,J:,complete,complete,yes
277,id31_0008,id16_id31_0008,16,H:\Celeb-real FRAMES\id31_0008,J:\DF\FR\Celeb-synthesis FRAMES\id16_id31_0008,461,324,H:,J:,complete,complete,yes
278,id31_0009,id16_id31_0009,16,H:\Celeb-real FRAMES\id31_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id31_0009,475,315,H:,J:,complete,complete,yes
279,id35_0000,id16_id35_0000,16,H:\Celeb-real FRAMES\id35_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0000,487,317,H:,J:,complete,complete,yes
280,id35_0001,id16_id35_0001,16,H:\Celeb-real FRAMES\id35_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0001,508,316,H:,J:,complete,complete,yes
281,id35_0002,id16_id35_0002,16,H:\Celeb-real FRAMES\id35_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0002,380,363,H:,J:,complete,complete,yes
282,id35_0003,id16_id35_0003,16,H:\Celeb-real FRAMES\id35_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0003,454,303,H:,J:,complete,complete,yes
283,id35_0005,id16_id35_0005,16,H:\Celeb-real FRAMES\id35_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0005,295,345,H:,J:,complete,complete,yes
284,id35_0006,id16_id35_0006,16,H:\Celeb-real FRAMES\id35_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0006,228,224,H:,J:,complete,complete,yes
285,id35_0007,id16_id35_0007,16,H:\Celeb-real FRAMES\id35_0007,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0007,399,284,H:,J:,complete,complete,yes
286,id35_0008,id16_id35_0008,16,H:\Celeb-real FRAMES\id35_0008,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0008,209,324,H:,J:,complete,complete,yes
287,id35_0009,id16_id35_0009,16,H:\Celeb-real FRAMES\id35_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id35_0009,321,315,H:,J:,complete,complete,yes
288,id37_0000,id16_id37_0000,16,H:\Celeb-real FRAMES\id37_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id37_0000,502,317,H:,J:,complete,complete,yes
289,id37_0001,id16_id37_0001,16,H:\Celeb-real FRAMES\id37_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id37_0001,290,316,H:,J:,complete,complete,yes
290,id37_0002,id16_id37_0002,16,H:\Celeb-real FRAMES\id37_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id37_0002,458,363,H:,J:,complete,complete,yes
291,id37_0003,id16_id37_0003,16,H:\Celeb-real FRAMES\id37_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id37_0003,353,303,H:,J:,complete,complete,yes
292,id37_0004,id16_id37_0004,16,H:\Celeb-real FRAMES\id37_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id37_0004,370,410,H:,J:,complete,complete,yes
293,id37_0006,id16_id37_0006,16,H:\Celeb-real FRAMES\id37_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id37_0006,454,224,H:,J:,complete,complete,yes
294,id37_0009,id16_id37_0009,16,H:\Celeb-real FRAMES\id37_0009,J:\DF\FR\Celeb-synthesis FRAMES\id16_id37_0009,473,315,H:,J:,complete,complete,yes
295,id3_0000,id16_id3_0000,16,H:\Celeb-real FRAMES\id3_0000,J:\DF\FR\Celeb-synthesis FRAMES\id16_id3_0000,458,317,H:,J:,complete,complete,yes
296,id3_0001,id16_id3_0001,16,H:\Celeb-real FRAMES\id3_0001,J:\DF\FR\Celeb-synthesis FRAMES\id16_id3_0001,380,316,H:,J:,complete,complete,yes
297,id3_0002,id16_id3_0002,16,H:\Celeb-real FRAMES\id3_0002,J:\DF\FR\Celeb-synthesis FRAMES\id16_id3_0002,428,363,H:,J:,complete,complete,yes
298,id3_0003,id16_id3_0003,16,H:\Celeb-real FRAMES\id3_0003,J:\DF\FR\Celeb-synthesis FRAMES\id16_id3_0003,372,303,H:,J:,complete,complete,yes
299,id3_0004,id16_id3_0004,16,H:\Celeb-real FRAMES\id3_0004,J:\DF\FR\Celeb-synthesis FRAMES\id16_id3_0004,499,410,H:,J:,complete,complete,yes
300,id3_0005,id16_id3_0005,16,H:\Celeb-real FRAMES\id3_0005,J:\DF\FR\Celeb-synthesis FRAMES\id16_id3_0005,398,345,H:,J:,complete,complete,yes
301,id3_0006,id16_id3_0006,16,H:\Celeb-real FRAMES\id3_0006,J:\DF\FR\Celeb-synthesis FRAMES\id16_id3_0006,409,224,H:,J:,complete,complete,yes
